,date,ticker,RealizedVol_3d,Target
4540,2023-09-27,AAPL,0.01711048467737457,0.015398085355073319
18497,2023-09-27,ABT,0.003105919526859385,0.003249622354225194
20960,2023-09-27,ACHR,0.013643702422016474,0.03610682427166035
30812,2023-09-27,ACN,0.017018241963961924,0.016608691174010624
11929,2023-09-27,AMZN,0.029077504922858058,0.02928176831713567
10287,2023-09-27,BRK-B,0.0068846978261944865,0.005698482169018892
5361,2023-09-27,COST,0.008305079454400868,0.014846379153964761
27528,2023-09-27,CRM,0.009126235731177363,0.011018705296429404
13571,2023-09-27,CRWD,0.010618660675171256,0.016265487104384007
25065,2023-09-27,CVX,0.01006951387291438,0.013118450932985661
15213,2023-09-27,GOOG,0.01421550931240585,0.018874221331776648
3719,2023-09-27,GOOGL,0.013295972283810697,0.018048779556677847
12750,2023-09-27,HD,0.007759987457258417,0.00785731695072234
26707,2023-09-27,IBM,0.011005621834895254,0.011847137980300175
17676,2023-09-27,INTU,0.009202180058117545,0.010058184295825607
28349,2023-09-27,ISRG,0.014050425989959526,0.013097583977618576
19318,2023-09-27,JNJ,0.0034530892389387263,0.005288524543505334
2898,2023-09-27,JPM,0.008624067814412103,0.009123229099169624
6182,2023-09-27,KO,0.006086946075373853,0.0012107773713418855
1256,2023-09-27,MCD,0.006952310413430114,0.0040614915785934114
8645,2023-09-27,META,0.008976031298463468,0.006439772999523343
29170,2023-09-27,MRK,0.0005254574580386038,0.0053635952707585
16034,2023-09-27,MSFT,0.00933970511413419,0.010904001563114054
7003,2023-09-27,NFLX,0.015091352470552138,0.013948247025711003
9466,2023-09-27,NVDA,0.012672635556157127,0.01235532965268012
20139,2023-09-27,ORCL,0.01531973854010339,0.01572564251555726
22602,2023-09-27,PEP,0.0048783706678173855,0.005888501096059794
435,2023-09-27,PG,0.0026097732792072737,0.003622804894640104
29991,2023-09-27,PGR,0.009052211844127772,0.005407676018026337
16855,2023-09-27,PLTR,0.015145951630540425,0.042093011624979186
7824,2023-09-27,PM,0.0021492111378212772,0.003276510108369603
23423,2023-09-27,RTX,0.011310166540772116,0.0028718496464352795
21781,2023-09-27,TMO,0.007179623704125631,0.0075542801624349405
2077,2023-09-27,TSLA,0.025644177319319984,0.0127114595365571
14392,2023-09-27,UNH,0.010737476661767541,0.009008452508139125
24244,2023-09-27,VZ,0.00246751895740669,0.007841600832629258
25886,2023-09-27,WFC,0.01847819274791789,0.016504629351179165
11108,2023-09-27,WMT,0.004161026212589385,0.004997845393107993
4541,2023-09-28,AAPL,0.015398085355073319,0.012517569272182548
18498,2023-09-28,ABT,0.003249622354225194,0.021597985196391833
20961,2023-09-28,ACHR,0.03610682427166035,0.036129700978270674
30813,2023-09-28,ACN,0.016608691174010624,0.02783870954993064
11930,2023-09-28,AMZN,0.02928176831713567,0.023266423045541145
10288,2023-09-28,BRK-B,0.005698482169018892,0.0021710657470084527
5362,2023-09-28,COST,0.014846379153964761,0.014858537079131017
27529,2023-09-28,CRM,0.011018705296429404,0.011797548186591393
13572,2023-09-28,CRWD,0.016265487104384007,0.00660588881890147
25066,2023-09-28,CVX,0.013118450932985661,0.013535130703508598
15214,2023-09-28,GOOG,0.018874221331776648,0.020080859070837974
3720,2023-09-28,GOOGL,0.018048779556677847,0.019542268184082653
12751,2023-09-28,HD,0.00785731695072234,0.009240711348467507
26708,2023-09-28,IBM,0.011847137980300175,0.010815593340610363
17677,2023-09-28,INTU,0.010058184295825607,0.011037670481538525
28350,2023-09-28,ISRG,0.013097583977618576,0.012405730824744226
19319,2023-09-28,JNJ,0.005288524543505334,0.005305147243607571
2899,2023-09-28,JPM,0.009123229099169624,0.011735843141366123
6183,2023-09-28,KO,0.0012107773713418855,0.0040255615638748726
1257,2023-09-28,MCD,0.0040614915785934114,0.011519535936400316
8646,2023-09-28,META,0.006439772999523343,0.015071659160273148
29171,2023-09-28,MRK,0.0053635952707585,0.008626572780354603
16035,2023-09-28,MSFT,0.010904001563114054,0.01120840779461931
7004,2023-09-28,NFLX,0.013948247025711003,0.006148763114347688
9467,2023-09-28,NVDA,0.01235532965268012,0.012328413973093788
20140,2023-09-28,ORCL,0.01572564251555726,0.023359814164467838
22603,2023-09-28,PEP,0.005888501096059794,0.008395934106912214
436,2023-09-28,PG,0.003622804894640104,0.00330158321625361
29992,2023-09-28,PGR,0.005407676018026337,0.00607888882442191
16856,2023-09-28,PLTR,0.042093011624979186,0.04685332764295311
7825,2023-09-28,PM,0.003276510108369603,0.024255065347721767
23424,2023-09-28,RTX,0.0028718496464352795,0.010672397364183447
21782,2023-09-28,TMO,0.0075542801624349405,0.009731015007142716
2078,2023-09-28,TSLA,0.0127114595365571,0.021809859860078006
14393,2023-09-28,UNH,0.009008452508139125,0.011425075335188635
24245,2023-09-28,VZ,0.007841600832629258,0.011290176100934222
25887,2023-09-28,WFC,0.016504629351179165,0.01461970019975074
11109,2023-09-28,WMT,0.004997845393107993,0.005362059867467219
4542,2023-09-29,AAPL,0.012517569272182548,0.00650134216635062
18499,2023-09-29,ABT,0.021597985196391833,0.021675656845255225
20962,2023-09-29,ACHR,0.036129700978270674,0.008334235837097342
30814,2023-09-29,ACN,0.02783870954993064,0.034871035457220916
11931,2023-09-29,AMZN,0.023266423045541145,0.005224471637968716
10289,2023-09-29,BRK-B,0.0021710657470084527,0.009122075600045073
5363,2023-09-29,COST,0.014858537079131017,0.01288065675538249
27530,2023-09-29,CRM,0.011797548186591393,0.0022764139206285917
13573,2023-09-29,CRWD,0.00660588881890147,0.001610804298716587
25067,2023-09-29,CVX,0.013535130703508598,0.015879826855318583
15215,2023-09-29,GOOG,0.020080859070837974,0.013773133795843462
3721,2023-09-29,GOOGL,0.019542268184082653,0.014691053092843732
12752,2023-09-29,HD,0.009240711348467507,0.005242912161851015
26709,2023-09-29,IBM,0.010815593340610363,0.005628966725554665
17678,2023-09-29,INTU,0.011037670481538525,0.006722136077318981
28351,2023-09-29,ISRG,0.012405730824744226,0.01462210013768107
19320,2023-09-29,JNJ,0.005305147243607571,0.005280497591438579
2900,2023-09-29,JPM,0.011735843141366123,0.015676616748629975
6184,2023-09-29,KO,0.0040255615638748726,0.006683535200712521
1258,2023-09-29,MCD,0.011519535936400316,0.011571868981560124
8647,2023-09-29,META,0.015071659160273148,0.017300611559722134
29172,2023-09-29,MRK,0.008626572780354603,0.009716464026058386
16036,2023-09-29,MSFT,0.01120840779461931,0.0025185783311176013
7005,2023-09-29,NFLX,0.006148763114347688,0.0041441368780986265
9468,2023-09-29,NVDA,0.012328413973093788,0.0026492208284349702
20141,2023-09-29,ORCL,0.023359814164467838,0.009785787286943327
22604,2023-09-29,PEP,0.008395934106912214,0.009651033131224637
437,2023-09-29,PG,0.00330158321625361,0.00506307309959282
29993,2023-09-29,PGR,0.00607888882442191,0.0038767857221804762
16857,2023-09-29,PLTR,0.04685332764295311,0.02788243647773653
7826,2023-09-29,PM,0.024255065347721767,0.021345731698383223
23425,2023-09-29,RTX,0.010672397364183447,0.010355936145260449
21783,2023-09-29,TMO,0.009731015007142716,0.008501204695557546
2079,2023-09-29,TSLA,0.021809859860078006,0.02060075077676193
14394,2023-09-29,UNH,0.011425075335188635,0.012326666956962402
24246,2023-09-29,VZ,0.011290176100934222,0.011336722516056563
25888,2023-09-29,WFC,0.01461970019975074,0.0032231318928732057
11110,2023-09-29,WMT,0.005362059867467219,0.01057169002408857
4543,2023-10-02,AAPL,0.00650134216635062,0.00728533296494505
18500,2023-10-02,ABT,0.021675656845255225,0.02273836968825801
20963,2023-10-02,ACHR,0.008334235837097342,0.03459238863289415
30815,2023-10-02,ACN,0.034871035457220916,0.03330791092688876
11932,2023-10-02,AMZN,0.005224471637968716,0.009204351523915352
10290,2023-10-02,BRK-B,0.009122075600045073,0.008790394173683979
5364,2023-10-02,COST,0.01288065675538249,0.009645739747360868
27531,2023-10-02,CRM,0.0022764139206285917,0.003382314481563553
13574,2023-10-02,CRWD,0.001610804298716587,0.00037988682573582603
25068,2023-10-02,CVX,0.015879826855318583,0.005389933426040554
15216,2023-10-02,GOOG,0.013773133795843462,0.01762791932371611
3722,2023-10-02,GOOGL,0.014691053092843732,0.018498496344273998
12753,2023-10-02,HD,0.005242912161851015,0.006889672858658068
26710,2023-10-02,IBM,0.005628966725554665,0.007940712172987903
17679,2023-10-02,INTU,0.006722136077318981,0.0081040947523359
28352,2023-10-02,ISRG,0.01462210013768107,0.015263101890324388
19321,2023-10-02,JNJ,0.005280497591438579,0.0028829827311804375
2901,2023-10-02,JPM,0.015676616748629975,0.015327399671047438
6185,2023-10-02,KO,0.006683535200712521,0.005994300299506778
1259,2023-10-02,MCD,0.011571868981560124,0.014509089463461721
8648,2023-10-02,META,0.017300611559722134,0.0195179027926686
29173,2023-10-02,MRK,0.009716464026058386,0.008218375776940642
16037,2023-10-02,MSFT,0.0025185783311176013,0.008573644308172593
7006,2023-10-02,NFLX,0.0041441368780986265,0.005297827104038405
9469,2023-10-02,NVDA,0.0026492208284349702,0.010379875621485225
20142,2023-10-02,ORCL,0.009785787286943327,0.008425544923022782
22605,2023-10-02,PEP,0.009651033131224637,0.0006993067756099696
438,2023-10-02,PG,0.00506307309959282,0.0017718996738713922
29994,2023-10-02,PGR,0.0038767857221804762,0.0034767583591080457
16858,2023-10-02,PLTR,0.02788243647773653,0.035485161425006295
7827,2023-10-02,PM,0.021345731698383223,0.022873867507478596
23426,2023-10-02,RTX,0.010355936145260449,0.006006151948227522
21784,2023-10-02,TMO,0.008501204695557546,0.016467044462117733
2080,2023-10-02,TSLA,0.02060075077676193,0.009473369966226941
14395,2023-10-02,UNH,0.012326666956962402,0.016759992139470093
24247,2023-10-02,VZ,0.011336722516056563,0.01249871158520919
25889,2023-10-02,WFC,0.0032231318928732057,0.01770507792983193
11111,2023-10-02,WMT,0.01057169002408857,0.011221800933939496
4544,2023-10-03,AAPL,0.00728533296494505,0.01130629768228034
18501,2023-10-03,ABT,0.02273836968825801,0.007468472489417649
20964,2023-10-03,ACHR,0.03459238863289415,0.0328506836097935
30816,2023-10-03,ACN,0.03330791092688876,0.013979344899562497
11933,2023-10-03,AMZN,0.009204351523915352,0.029439305042752228
10291,2023-10-03,BRK-B,0.008790394173683979,0.006386895954011436
5365,2023-10-03,COST,0.009645739747360868,0.011740222173364734
27532,2023-10-03,CRM,0.003382314481563553,0.012186703056863972
13575,2023-10-03,CRWD,0.00037988682573582603,0.03302065171890634
25069,2023-10-03,CVX,0.005389933426040554,0.008255936147380342
15217,2023-10-03,GOOG,0.01762791932371611,0.021411275718104316
3723,2023-10-03,GOOGL,0.018498496344273998,0.021534513243560437
12754,2023-10-03,HD,0.006889672858658068,0.011819582122583118
26711,2023-10-03,IBM,0.007940712172987903,0.006303108131498263
17680,2023-10-03,INTU,0.0081040947523359,0.016683412780271443
28353,2023-10-03,ISRG,0.015263101890324388,0.016712576775096306
19322,2023-10-03,JNJ,0.0028829827311804375,0.004243202672053612
2902,2023-10-03,JPM,0.015327399671047438,0.005472418657052638
6186,2023-10-03,KO,0.005994300299506778,0.007518081527945518
1260,2023-10-03,MCD,0.014509089463461721,0.006870080106066617
8649,2023-10-03,META,0.0195179027926686,0.02207155659365279
29174,2023-10-03,MRK,0.008218375776940642,0.0045530831921053935
16038,2023-10-03,MSFT,0.008573644308172593,0.023402602169587634
7007,2023-10-03,NFLX,0.005297827104038405,0.008698145338666648
9470,2023-10-03,NVDA,0.010379875621485225,0.029324427076595966
20143,2023-10-03,ORCL,0.008425544923022782,0.014216028572526995
22606,2023-10-03,PEP,0.0006993067756099696,0.004497561487865471
439,2023-10-03,PG,0.0017718996738713922,0.0035273243108804174
29995,2023-10-03,PGR,0.0034767583591080457,0.005499660014354892
16859,2023-10-03,PLTR,0.035485161425006295,0.0392599796034091
7828,2023-10-03,PM,0.022873867507478596,0.004332894490665651
23427,2023-10-03,RTX,0.006006151948227522,0.005445128984656046
21785,2023-10-03,TMO,0.016467044462117733,0.015887991524999222
2081,2023-10-03,TSLA,0.009473369966226941,0.018426809801356785
14396,2023-10-03,UNH,0.016759992139470093,0.018111346277012958
24248,2023-10-03,VZ,0.01249871158520919,0.01355440478370513
25890,2023-10-03,WFC,0.01770507792983193,0.015364035483990362
11112,2023-10-03,WMT,0.011221800933939496,0.008587684206578317
4545,2023-10-04,AAPL,0.01130629768228034,0.011511121014056306
18502,2023-10-04,ABT,0.007468472489417649,0.006519767774814645
20965,2023-10-04,ACHR,0.0328506836097935,0.0396535568743324
30817,2023-10-04,ACN,0.013979344899562497,0.00852150016620036
11934,2023-10-04,AMZN,0.029439305042752228,0.03173011028660385
10292,2023-10-04,BRK-B,0.006386895954011436,0.00818712767950472
5366,2023-10-04,COST,0.011740222173364734,0.013039644984646877
27533,2023-10-04,CRM,0.012186703056863972,0.015524232584113347
13576,2023-10-04,CRWD,0.03302065171890634,0.03289934552455215
25070,2023-10-04,CVX,0.008255936147380342,0.01286700515133507
15218,2023-10-04,GOOG,0.021411275718104316,0.0217365931265398
3724,2023-10-04,GOOGL,0.021534513243560437,0.02101374031107437
12755,2023-10-04,HD,0.011819582122583118,0.014187242152416955
26712,2023-10-04,IBM,0.006303108131498263,0.004157777060091253
17681,2023-10-04,INTU,0.016683412780271443,0.02128945932518051
28354,2023-10-04,ISRG,0.016712576775096306,0.018498754359410813
19323,2023-10-04,JNJ,0.004243202672053612,0.00291237785034783
2903,2023-10-04,JPM,0.005472418657052638,0.007232683309032466
6187,2023-10-04,KO,0.007518081527945518,0.00744332877054021
1261,2023-10-04,MCD,0.006870080106066617,0.013636145047435705
8650,2023-10-04,META,0.02207155659365279,0.022119118728879172
29175,2023-10-04,MRK,0.0045530831921053935,0.005888156929611269
16039,2023-10-04,MSFT,0.023402602169587634,0.025759834011507585
7008,2023-10-04,NFLX,0.008698145338666648,0.008365658489368438
9471,2023-10-04,NVDA,0.029324427076595966,0.029614600257450347
20144,2023-10-04,ORCL,0.014216028572526995,0.022728756942736326
22607,2023-10-04,PEP,0.004497561487865471,0.007967762460048546
440,2023-10-04,PG,0.0035273243108804174,0.004245935182213868
29996,2023-10-04,PGR,0.005499660014354892,0.011960663907234508
16860,2023-10-04,PLTR,0.0392599796034091,0.058766140162940246
7829,2023-10-04,PM,0.004332894490665651,0.014028202293360175
23428,2023-10-04,RTX,0.005445128984656046,0.002070214185313
21786,2023-10-04,TMO,0.015887991524999222,0.015737287198134213
2082,2023-10-04,TSLA,0.018426809801356785,0.040570281234143454
14397,2023-10-04,UNH,0.018111346277012958,0.015352814828063615
24249,2023-10-04,VZ,0.01355440478370513,0.014116224602111153
25891,2023-10-04,WFC,0.015364035483990362,0.020450709166950177
11113,2023-10-04,WMT,0.008587684206578317,0.009215009299470016
4546,2023-10-05,AAPL,0.011511121014056306,0.00867386778009145
18503,2023-10-05,ABT,0.006519767774814645,0.0037107883438064785
20966,2023-10-05,ACHR,0.0396535568743324,0.026383051022080783
30818,2023-10-05,ACN,0.00852150016620036,0.008471714379183613
11935,2023-10-05,AMZN,0.03173011028660385,0.027453102888415286
10293,2023-10-05,BRK-B,0.00818712767950472,0.010111561099504552
5367,2023-10-05,COST,0.013039644984646877,0.011757593855568698
27534,2023-10-05,CRM,0.015524232584113347,0.014922546448722358
13577,2023-10-05,CRWD,0.03289934552455215,0.03145122790640916
25071,2023-10-05,CVX,0.01286700515133507,0.015721235977652428
15219,2023-10-05,GOOG,0.0217365931265398,0.018417765278131104
3725,2023-10-05,GOOGL,0.02101374031107437,0.01737394221365844
12756,2023-10-05,HD,0.014187242152416955,0.015083241225131848
26713,2023-10-05,IBM,0.004157777060091253,0.004084896536400432
17682,2023-10-05,INTU,0.02128945932518051,0.01979920551235932
28355,2023-10-05,ISRG,0.018498754359410813,0.01619751293720179
19324,2023-10-05,JNJ,0.00291237785034783,0.005326186784393183
2904,2023-10-05,JPM,0.007232683309032466,0.006769877358704366
6188,2023-10-05,KO,0.00744332877054021,0.02652598007881892
1262,2023-10-05,MCD,0.013636145047435705,0.010706861599623016
8651,2023-10-05,META,0.022119118728879172,0.01729626283505818
29176,2023-10-05,MRK,0.005888156929611269,0.010809544573814833
16040,2023-10-05,MSFT,0.025759834011507585,0.022176817792899466
7009,2023-10-05,NFLX,0.008365658489368438,0.006329531881233213
9472,2023-10-05,NVDA,0.029614600257450347,0.02406251176105483
20145,2023-10-05,ORCL,0.022728756942736326,0.02321889112149443
22608,2023-10-05,PEP,0.007967762460048546,0.030734408132256304
441,2023-10-05,PG,0.004245935182213868,0.01015056986415672
29997,2023-10-05,PGR,0.011960663907234508,0.010276246730044567
16861,2023-10-05,PLTR,0.058766140162940246,0.05889429000001371
7830,2023-10-05,PM,0.014028202293360175,0.012854415008231824
23429,2023-10-05,RTX,0.002070214185313,0.0023596223019003216
21787,2023-10-05,TMO,0.015737287198134213,0.009012391677315225
2083,2023-10-05,TSLA,0.040570281234143454,0.04206434358608978
14398,2023-10-05,UNH,0.015352814828063615,0.010495941508645858
24250,2023-10-05,VZ,0.014116224602111153,0.012543928385778447
25892,2023-10-05,WFC,0.020450709166950177,0.018388774680507817
11114,2023-10-05,WMT,0.009215009299470016,0.012514403475543208
4547,2023-10-06,AAPL,0.00867386778009145,0.00432890052113374
18504,2023-10-06,ABT,0.0037107883438064785,0.004591811199783985
20967,2023-10-06,ACHR,0.026383051022080783,0.02606382073293431
30819,2023-10-06,ACN,0.008471714379183613,0.0049515662366425295
11936,2023-10-06,AMZN,0.027453102888415286,0.014638152726771984
10294,2023-10-06,BRK-B,0.010111561099504552,0.0011360237901916347
5368,2023-10-06,COST,0.011757593855568698,0.016511451880500964
27535,2023-10-06,CRM,0.014922546448722358,0.013042074895515725
13578,2023-10-06,CRWD,0.03145122790640916,0.03412720216702466
25072,2023-10-06,CVX,0.015721235977652428,0.014304964966588963
15220,2023-10-06,GOOG,0.018417765278131104,0.013476746804225252
3726,2023-10-06,GOOGL,0.01737394221365844,0.01228641381974442
12757,2023-10-06,HD,0.015083241225131848,0.003134102545397195
26714,2023-10-06,IBM,0.004084896536400432,0.0008605527098999967
17683,2023-10-06,INTU,0.01979920551235932,0.016833588493197917
28356,2023-10-06,ISRG,0.01619751293720179,0.010001346284455323
19325,2023-10-06,JNJ,0.005326186784393183,0.004867385859939583
2905,2023-10-06,JPM,0.006769877358704366,0.006378110155859157
6189,2023-10-06,KO,0.02652598007881892,0.03343895074565371
1263,2023-10-06,MCD,0.010706861599623016,0.011662841935103347
8652,2023-10-06,META,0.01729626283505818,0.018752012166569163
29177,2023-10-06,MRK,0.010809544573814833,0.006196460412969108
16041,2023-10-06,MSFT,0.022176817792899466,0.012061234053358147
7010,2023-10-06,NFLX,0.006329531881233213,0.018008035291158603
9473,2023-10-06,NVDA,0.02406251176105483,0.0062996075311646214
20146,2023-10-06,ORCL,0.02321889112149443,0.006600336127309147
22609,2023-10-06,PEP,0.030734408132256304,0.032678044919589526
442,2023-10-06,PG,0.01015056986415672,0.01013784109292622
29998,2023-10-06,PGR,0.010276246730044567,0.010434359930266441
16862,2023-10-06,PLTR,0.05889429000001371,0.027868530558999818
7831,2023-10-06,PM,0.012854415008231824,0.004840118561329751
23430,2023-10-06,RTX,0.0023596223019003216,0.008418794735210915
21788,2023-10-06,TMO,0.009012391677315225,0.007408019413285829
2084,2023-10-06,TSLA,0.04206434358608978,0.035088863600007396
14399,2023-10-06,UNH,0.010495941508645858,0.007237041412780435
24251,2023-10-06,VZ,0.012543928385778447,0.012087296458524648
25893,2023-10-06,WFC,0.018388774680507817,0.0011039890783101007
11115,2023-10-06,WMT,0.012514403475543208,0.015411941125487163
4548,2023-10-09,AAPL,0.00432890052113374,0.0040475612911990795
18505,2023-10-09,ABT,0.004591811199783985,0.004464449832699223
20968,2023-10-09,ACHR,0.02606382073293431,0.022571969373795887
30820,2023-10-09,ACN,0.0049515662366425295,0.004688038555261818
11937,2023-10-09,AMZN,0.014638152726771984,0.01206464653322847
10295,2023-10-09,BRK-B,0.0011360237901916347,0.0037077260653054643
5369,2023-10-09,COST,0.016511451880500964,0.012200050978025621
27536,2023-10-09,CRM,0.013042074895515725,0.01530051925248707
13579,2023-10-09,CRWD,0.03412720216702466,0.031164580800825525
25073,2023-10-09,CVX,0.014304964966588963,0.019038366755692277
15221,2023-10-09,GOOG,0.013476746804225252,0.011283665813661008
3727,2023-10-09,GOOGL,0.01228641381974442,0.010029231461737816
12758,2023-10-09,HD,0.003134102545397195,0.005531014069793126
26715,2023-10-09,IBM,0.0008605527098999967,0.0012867826283210482
17684,2023-10-09,INTU,0.016833588493197917,0.018368683086223796
28357,2023-10-09,ISRG,0.010001346284455323,0.012589503348444615
19326,2023-10-09,JNJ,0.004867385859939583,0.0036718720351333746
2906,2023-10-09,JPM,0.006378110155859157,0.008937845597996541
6190,2023-10-09,KO,0.03343895074565371,0.03217589215864948
1264,2023-10-09,MCD,0.011662841935103347,0.012619397755425069
8653,2023-10-09,META,0.018752012166569163,0.019162461290430016
29178,2023-10-09,MRK,0.006196460412969108,0.00581175014899271
16042,2023-10-09,MSFT,0.012061234053358147,0.012115500149408783
7011,2023-10-09,NFLX,0.018008035291158603,0.017959172787517498
9474,2023-10-09,NVDA,0.0062996075311646214,0.017966128495698154
20147,2023-10-09,ORCL,0.006600336127309147,0.006012921771630059
22610,2023-10-09,PEP,0.032678044919589526,0.03249888628611776
443,2023-10-09,PG,0.01013784109292622,0.008477667651221339
29999,2023-10-09,PGR,0.010434359930266441,0.00020799302483795123
16863,2023-10-09,PLTR,0.027868530558999818,0.029444675301930956
7832,2023-10-09,PM,0.004840118561329751,0.0030864418642894027
23431,2023-10-09,RTX,0.008418794735210915,0.029211443921611693
21789,2023-10-09,TMO,0.007408019413285829,0.004972711362345586
2085,2023-10-09,TSLA,0.035088863600007396,0.0032800840636240465
14400,2023-10-09,UNH,0.007237041412780435,0.006718476314454788
24252,2023-10-09,VZ,0.012087296458524648,0.01480498437830375
25894,2023-10-09,WFC,0.0011039890783101007,0.005214745099908867
11116,2023-10-09,WMT,0.015411941125487163,0.006643898408493413
4549,2023-10-10,AAPL,0.0040475612911990795,0.009189762847323769
18506,2023-10-10,ABT,0.004464449832699223,0.005177195160189226
20969,2023-10-10,ACHR,0.022571969373795887,0.012685785650400802
30821,2023-10-10,ACN,0.004688038555261818,0.00466335445473708
11938,2023-10-10,AMZN,0.01206464653322847,0.006770758074612005
10296,2023-10-10,BRK-B,0.0037077260653054643,0.005793191499258976
5370,2023-10-10,COST,0.012200050978025621,0.014589015422985838
27537,2023-10-10,CRM,0.01530051925248707,0.015966309194976745
13580,2023-10-10,CRWD,0.031164580800825525,0.029596100892007666
25074,2023-10-10,CVX,0.019038366755692277,0.01976395274081053
15222,2023-10-10,GOOG,0.011283665813661008,0.011325970142325297
3728,2023-10-10,GOOGL,0.010029231461737816,0.010647642744930748
12759,2023-10-10,HD,0.005531014069793126,0.004616350042783215
26716,2023-10-10,IBM,0.0012867826283210482,0.002124750358734964
17685,2023-10-10,INTU,0.018368683086223796,0.015694409015494324
28358,2023-10-10,ISRG,0.012589503348444615,0.011843511482988263
19327,2023-10-10,JNJ,0.0036718720351333746,0.003461090066173577
2907,2023-10-10,JPM,0.008937845597996541,0.008839180424746799
6191,2023-10-10,KO,0.03217589215864948,0.013775027320798699
1265,2023-10-10,MCD,0.012619397755425069,0.013005947774589039
8654,2023-10-10,META,0.019162461290430016,0.01434125866507203
29179,2023-10-10,MRK,0.00581175014899271,0.00759791182508143
16043,2023-10-10,MSFT,0.012115500149408783,0.014601036320456317
7012,2023-10-10,NFLX,0.017959172787517498,0.0298057688070324
9475,2023-10-10,NVDA,0.017966128495698154,0.017590769926410718
20148,2023-10-10,ORCL,0.006012921771630059,0.010225870504018008
22611,2023-10-10,PEP,0.03249888628611776,0.009034624444975999
444,2023-10-10,PG,0.008477667651221339,0.0074892393149978125
30000,2023-10-10,PGR,0.00020799302483795123,0.005609603628579193
16864,2023-10-10,PLTR,0.029444675301930956,0.026201421455305584
7833,2023-10-10,PM,0.0030864418642894027,0.00985180077115776
23432,2023-10-10,RTX,0.029211443921611693,0.023601821544893892
21790,2023-10-10,TMO,0.004972711362345586,0.003163076057231897
2086,2023-10-10,TSLA,0.0032800840636240465,0.00955546828080479
14401,2023-10-10,UNH,0.006718476314454788,0.010600414357639658
24253,2023-10-10,VZ,0.01480498437830375,0.014904690206804098
25895,2023-10-10,WFC,0.005214745099908867,0.004980662979374191
11117,2023-10-10,WMT,0.006643898408493413,0.014048469178352174
4550,2023-10-11,AAPL,0.009189762847323769,0.006662363502999725
18507,2023-10-11,ABT,0.005177195160189226,0.03150585374284237
20970,2023-10-11,ACHR,0.012685785650400802,0.023152790043728874
30822,2023-10-11,ACN,0.00466335445473708,0.002795137446315234
11939,2023-10-11,AMZN,0.006770758074612005,0.007913948398334843
10297,2023-10-11,BRK-B,0.005793191499258976,0.0061461261834919925
5371,2023-10-11,COST,0.014589015422985838,0.0018995006281218318
27538,2023-10-11,CRM,0.015966309194976745,0.0007583166797834725
13581,2023-10-11,CRWD,0.029596100892007666,0.009182331464960457
25075,2023-10-11,CVX,0.01976395274081053,0.030181680866190438
15223,2023-10-11,GOOG,0.011325970142325297,0.010146681436958484
3729,2023-10-11,GOOGL,0.010647642744930748,0.010360215240089905
12760,2023-10-11,HD,0.004616350042783215,0.008812464979188072
26717,2023-10-11,IBM,0.002124750358734964,0.0044817258938621585
17686,2023-10-11,INTU,0.015694409015494324,0.003958172243390519
28359,2023-10-11,ISRG,0.011843511482988263,0.0340833635330306
19328,2023-10-11,JNJ,0.003461090066173577,0.009879879792925492
2908,2023-10-11,JPM,0.008839180424746799,0.004268832110485361
6192,2023-10-11,KO,0.013775027320798699,0.01568632896021607
1266,2023-10-11,MCD,0.013005947774589039,0.005207357058221981
8655,2023-10-11,META,0.01434125866507203,0.00495900178927233
29180,2023-10-11,MRK,0.00759791182508143,0.007243400416331282
16044,2023-10-11,MSFT,0.014601036320456317,0.008596674351864154
7013,2023-10-11,NFLX,0.0298057688070324,0.02281535309643763
9476,2023-10-11,NVDA,0.017590769926410718,0.01670298389656975
20149,2023-10-11,ORCL,0.010225870504018008,0.005010677342037365
22612,2023-10-11,PEP,0.009034624444975999,0.014913409918527212
445,2023-10-11,PG,0.0074892393149978125,0.011322574911283542
30001,2023-10-11,PGR,0.005609603628579193,0.009192129288899618
16865,2023-10-11,PLTR,0.026201421455305584,0.02976734778253035
7834,2023-10-11,PM,0.00985180077115776,0.014323269904010198
23433,2023-10-11,RTX,0.023601821544893892,0.025526744191555206
21791,2023-10-11,TMO,0.003163076057231897,0.0036488837876217043
2087,2023-10-11,TSLA,0.00955546828080479,0.010435108792987436
14402,2023-10-11,UNH,0.010600414357639658,0.003779883501092841
24254,2023-10-11,VZ,0.014904690206804098,0.014716819123167543
25896,2023-10-11,WFC,0.004980662979374191,0.0031509304599825114
11118,2023-10-11,WMT,0.014048469178352174,0.007469518235614173
4551,2023-10-12,AAPL,0.006662363502999725,0.005853374311943283
18508,2023-10-12,ABT,0.03150585374284237,0.029349195389222375
20971,2023-10-12,ACHR,0.023152790043728874,0.04548733994626759
30823,2023-10-12,ACN,0.002795137446315234,0.016909679071165643
11940,2023-10-12,AMZN,0.007913948398334843,0.007227672364255778
10298,2023-10-12,BRK-B,0.0061461261834919925,0.008492201087722872
5372,2023-10-12,COST,0.0018995006281218318,0.005155731162813796
27539,2023-10-12,CRM,0.0007583166797834725,0.0028500130444592937
13582,2023-10-12,CRWD,0.009182331464960457,0.013650998748643318
25076,2023-10-12,CVX,0.030181680866190438,0.018803964500324354
15224,2023-10-12,GOOG,0.010146681436958484,0.014400576032164627
3730,2023-10-12,GOOGL,0.010360215240089905,0.015042796534155646
12761,2023-10-12,HD,0.008812464979188072,0.015017410836005869
